fare_id,route_id,origin_id,destination_id
1080,40,1_01,163_02
1080,40,1_02,163_02
1080,40,12_02,166_02
1080,40,181_04,140_02
1080,40,181_04,141_02
1080,40,181_04,142_02
1080,40,181_04,143_02
1080,40,181_04,144_02
1080,40,181_04,145_02
1080,40,181_04,146_02
1080,40,186_02,140_02
1080,40,186_02,141_02
1080,40,186_02,142_02
1080,40,186_02,143_02
1080,40,186_02,144_02
1080,40,186_02,145_02
1080,40,186_02,146_02
1080,40,187_02,140_02
1080,40,187_02,141_02
1080,40,187_02,142_02
1080,40,187_02,143_02
1080,40,187_02,144_02
1080,40,187_02,145_02
1080,40,187_02,146_02
1080,40,188_02,150_02
1080,40,190_02,154_02
1080,40,190_02,155_02
1080,40,190_02,156_01
1080,40,190_02,157_02
1080,40,199_01,163_02
1080,40,199_02,163_02
1080,40,2_02,163_02
1080,40,200_01,163_02
1080,40,200_02,163_02
1080,40,201_01,163_02
1080,40,230_02,140_02
1080,40,230_02,141_02
1080,40,230_02,142_02
1080,40,230_02,143_02
1080,40,230_02,144_02
1080,40,230_02,145_02
1080,40,230_02,146_02
1080,40,231_01,163_02
1080,40,3_02,163_02
1080,40,338_01,140_02
1080,40,338_01,141_02
1080,40,338_01,142_02
1080,40,338_01,143_02
1080,40,338_01,144_02
1080,40,338_01,145_02
1080,40,338_01,146_02
1080,40,4_02,163_02
1080,40,5_02,163_02
1080,40,6_02,163_02
1080,40,7_02,163_02
1080,402,140_01,181_03
1080,402,140_01,186_01
1080,402,140_01,187_01
1080,402,140_01,230_01
1080,402,140_01,338_02
1080,402,141_01,181_03
1080,402,141_01,186_01
1080,402,141_01,187_01
1080,402,141_01,230_01
1080,402,141_01,338_02
1080,402,142_01,181_03
1080,402,142_01,186_01
1080,402,142_01,187_01
1080,402,142_01,230_01
1080,402,142_01,338_02
1080,402,143_01,181_03
1080,402,143_01,186_01
1080,402,143_01,187_01
1080,402,143_01,230_01
1080,402,143_01,338_02
1080,402,144_01,181_03
1080,402,144_01,186_01
1080,402,144_01,187_01
1080,402,144_01,230_01
1080,402,144_01,338_02
1080,402,145_01,181_03
1080,402,145_01,186_01
1080,402,145_01,187_01
1080,402,145_01,230_01
1080,402,145_01,338_02
1080,402,146_01,181_03
1080,402,146_01,186_01
1080,402,146_01,187_01
1080,402,146_01,230_01
1080,402,146_01,338_02
1080,402,150_01,188_01
1080,402,154_01,190_01
1080,402,155_01,190_01
1080,402,156_01,190_01
1080,402,157_01,190_01
1080,402,163_02,1_01
1080,402,163_02,1_02
1080,402,163_02,199_01
1080,402,163_02,199_02
1080,402,163_02,2_01
1080,402,163_02,200_01
1080,402,163_02,200_02
1080,402,163_02,201_01
1080,402,163_02,3_01
1080,402,163_02,4_01
1080,402,163_02,5_01
1080,402,163_02,6_01
1080,402,163_02,7_01
1080,402,166_01,12_03
1090,40,193_02,160_02
1090,40,194_02,160_02
1090,40,198_02,162_02
1090,40,202_02,165_02
1090,402,160_01,193_01
1090,402,160_01,194_01
1090,402,162_01,198_01
1090,402,165_02,202_01
1100,40,189_02,151_02
1100,40,189_02,152_02
1100,40,189_02,153_02
1100,40,195_02,161_01
1100,40,196_02,161_01
1100,40,197_02,161_01
1100,402,151_01,189_01
1100,402,152_01,189_01
1100,402,153_01,189_01
1100,402,161_01,195_01
1100,402,161_01,196_01
1100,402,161_01,197_01
1110,40,1_01,162_02
1110,40,1_02,162_02
1110,40,10_02,165_02
1110,40,11_02,165_02
1110,40,118_01,163_02
1110,40,119_01,163_02
1110,40,120_01,163_02
1110,40,188_02,147_02
1110,40,188_02,148_01
1110,40,188_02,149_02
1110,40,191_02,158_02
1110,40,192_02,158_02
1110,40,199_01,162_02
1110,40,199_02,162_02
1110,40,2_02,162_02
1110,40,200_01,162_02
1110,40,200_02,162_02
1110,40,201_01,162_02
1110,40,203_02,165_02
1110,40,204_02,165_02
1110,40,231_01,162_02
1110,40,3_02,162_02
1110,40,4_02,162_02
1110,40,5_02,162_02
1110,40,6_02,162_02
1110,40,7_02,162_02
1110,40,9_02,165_02
1110,402,147_01,188_01
1110,402,148_01,188_01
1110,402,149_01,188_01
1110,402,158_01,191_01
1110,402,158_01,192_01
1110,402,162_01,1_01
1110,402,162_01,1_02
1110,402,162_01,199_01
1110,402,162_01,199_02
1110,402,162_01,2_01
1110,402,162_01,200_01
1110,402,162_01,200_02
1110,402,162_01,201_01
1110,402,162_01,3_01
1110,402,162_01,4_01
1110,402,162_01,5_01
1110,402,162_01,6_01
1110,402,162_01,7_01
1110,402,163_02,118_02
1110,402,163_02,119_02
1110,402,163_02,120_02
1110,402,165_02,10_01
1110,402,165_02,11_01
1110,402,165_02,203_01
1110,402,165_02,204_01
1110,402,165_02,9_03
1120,40,174_02,138_01
1120,40,174_02,139_02
1120,40,190_02,151_02
1120,40,190_02,152_02
1120,40,190_02,153_02
1120,402,138_01,174_01
1120,402,139_01,174_01
1120,402,151_01,190_01
1120,402,152_01,190_01
1120,402,153_01,190_01
1130,40,193_02,159_02
1130,40,194_02,159_02
1130,40,202_02,164_02
1130,402,159_01,193_01
1130,402,159_01,194_01
1130,402,164_01,202_01
1140,40,118_01,162_02
1140,40,119_01,162_02
1140,40,120_01,162_02
1140,40,175_02,138_01
1140,40,175_02,139_02
1140,40,176_02,138_01
1140,40,176_02,139_02
1140,40,177_01,138_01
1140,40,177_01,139_02
1140,40,189_02,150_02
1140,40,195_02,160_02
1140,40,196_02,160_02
1140,40,197_02,160_02
1140,40,203_02,164_02
1140,40,204_02,164_02
1140,402,138_01,175_01
1140,402,138_01,176_01
1140,402,138_01,177_01
1140,402,139_01,175_01
1140,402,139_01,176_01
1140,402,139_01,177_01
1140,402,150_01,189_01
1140,402,160_01,195_01
1140,402,160_01,196_01
1140,402,160_01,197_01
1140,402,162_01,118_02
1140,402,162_01,119_02
1140,402,162_01,120_02
1140,402,164_01,203_01
1140,402,164_01,204_01
1150,40,10_02,164_02
1150,40,11_02,164_02
1150,40,188_02,144_02
1150,40,188_02,145_02
1150,40,188_02,146_02
1150,40,191_02,154_02
1150,40,191_02,155_02
1150,40,191_02,156_01
1150,40,191_02,157_02
1150,40,192_02,154_02
1150,40,192_02,155_02
1150,40,192_02,156_01
1150,40,192_02,157_02
1150,40,9_02,164_02
1150,402,144_01,188_01
1150,402,145_01,188_01
1150,402,146_01,188_01
1150,402,154_01,191_01
1150,402,154_01,192_01
1150,402,155_01,191_01
1150,402,155_01,192_01
1150,402,156_01,191_01
1150,402,156_01,192_01
1150,402,157_01,191_01
1150,402,157_01,192_01
1150,402,164_01,10_01
1150,402,164_01,11_01
1150,402,164_01,9_03
1160,40,12_02,165_02
1160,40,189_02,147_02
1160,40,189_02,148_01
1160,40,189_02,149_02
1160,40,190_02,150_02
1160,40,198_02,161_01
1160,402,147_01,189_01
1160,402,148_01,189_01
1160,402,149_01,189_01
1160,402,150_01,190_01
1160,402,161_01,198_01
1160,402,165_02,12_03
1170,40,1_01,161_01
1170,40,1_02,161_01
1170,40,190_02,147_02
1170,40,190_02,148_01
1170,40,190_02,149_02
1170,40,193_02,158_02
1170,40,194_02,158_02
1170,40,195_02,159_02
1170,40,196_02,159_02
1170,40,197_02,159_02
1170,40,199_01,161_01
1170,40,199_02,161_01
1170,40,2_02,161_01
1170,40,200_01,161_01
1170,40,200_02,161_01
1170,40,201_01,161_01
1170,40,202_02,163_02
1170,40,231_01,161_01
1170,40,3_02,161_01
1170,40,4_02,161_01
1170,40,5_02,161_01
1170,40,6_02,161_01
1170,40,7_02,161_01
1170,402,147_01,190_01
1170,402,148_01,190_01
1170,402,149_01,190_01
1170,402,158_01,193_01
1170,402,158_01,194_01
1170,402,159_01,195_01
1170,402,159_01,196_01
1170,402,159_01,197_01
1170,402,161_01,1_01
1170,402,161_01,1_02
1170,402,161_01,199_01
1170,402,161_01,199_02
1170,402,161_01,2_01
1170,402,161_01,200_01
1170,402,161_01,200_02
1170,402,161_01,201_01
1170,402,161_01,3_01
1170,402,161_01,4_01
1170,402,161_01,5_01
1170,402,161_01,6_01
1170,402,161_01,7_01
1170,402,163_02,202_01
1180,40,10_02,163_02
1180,40,11_02,163_02
1180,40,188_02,140_02
1180,40,188_02,141_02
1180,40,188_02,142_02
1180,40,188_02,143_02
1180,40,191_02,151_02
1180,40,191_02,152_02
1180,40,191_02,153_02
1180,40,192_02,151_02
1180,40,192_02,152_02
1180,40,192_02,153_02
1180,40,203_02,163_02
1180,40,204_02,163_02
1180,40,9_02,163_02
1180,402,140_01,188_01
1180,402,141_01,188_01
1180,402,142_01,188_01
1180,402,143_01,188_01
1180,402,151_01,191_01
1180,402,151_01,192_01
1180,402,152_01,191_01
1180,402,152_01,192_01
1180,402,153_01,191_01
1180,402,153_01,192_01
1180,402,163_02,10_01
1180,402,163_02,11_01
1180,402,163_02,203_01
1180,402,163_02,204_01
1180,402,163_02,9_03
1190,40,118_01,161_01
1190,40,119_01,161_01
1190,40,12_02,164_02
1190,40,120_01,161_01
1190,40,178_02,138_01
1190,40,178_02,139_02
1190,40,179_02,138_01
1190,40,179_02,139_02
1190,40,198_02,160_02
1190,40,202_02,162_02
1190,402,138_01,178_01
1190,402,138_01,179_01
1190,402,139_01,178_01
1190,402,139_01,179_01
1190,402,160_01,198_01
1190,402,161_01,118_02
1190,402,161_01,119_02
1190,402,161_01,120_02
1190,402,162_01,202_01
1190,402,164_01,12_03
1200,40,1_01,160_02
1200,40,1_02,160_02
1200,40,180_02,138_01
1200,40,180_02,139_02
1200,40,181_02,138_01
1200,40,181_02,139_02
1200,40,182_02,138_01
1200,40,182_02,139_02
1200,40,183_02,138_01
1200,40,183_02,139_02
1200,40,184_02,138_01
1200,40,184_02,139_02
1200,40,185_02,138_01
1200,40,185_02,139_02
1200,40,189_02,140_02
1200,40,189_02,141_02
1200,40,189_02,142_02
1200,40,189_02,143_02
1200,40,189_02,144_02
1200,40,189_02,145_02
1200,40,189_02,146_02
1200,40,190_02,140_02
1200,40,190_02,141_02
1200,40,190_02,142_02
1200,40,190_02,143_02
1200,40,190_02,144_02
1200,40,190_02,145_02
1200,40,190_02,146_02
1200,40,193_02,154_02
1200,40,193_02,155_02
1200,40,193_02,156_01
1200,40,193_02,157_02
1200,40,194_02,154_02
1200,40,194_02,155_02
1200,40,194_02,156_01
1200,40,194_02,157_02
1200,40,195_02,158_02
1200,40,196_02,158_02
1200,40,197_02,158_02
1200,40,199_01,160_02
1200,40,199_02,160_02
1200,40,2_02,160_02
1200,40,200_01,160_02
1200,40,200_02,160_02
1200,40,201_01,160_02
1200,40,203_02,162_02
1200,40,204_02,162_02
1200,40,231_01,160_02
1200,40,3_02,160_02
1200,40,4_02,160_02
1200,40,5_02,160_02
1200,40,6_02,160_02
1200,40,7_02,160_02
1200,402,138_01,180_01
1200,402,138_01,181_01
1200,402,138_01,182_01
1200,402,138_01,183_01
1200,402,138_01,184_01
1200,402,138_01,185_01
1200,402,139_01,180_01
1200,402,139_01,181_01
1200,402,139_01,182_01
1200,402,139_01,183_01
1200,402,139_01,184_01
1200,402,139_01,185_01
1200,402,140_01,189_01
1200,402,140_01,190_01
1200,402,141_01,189_01
1200,402,141_01,190_01
1200,402,142_01,189_01
1200,402,142_01,190_01
1200,402,143_01,189_01
1200,402,143_01,190_01
1200,402,144_01,189_01
1200,402,144_01,190_01
1200,402,145_01,189_01
1200,402,145_01,190_01
1200,402,146_01,189_01
1200,402,146_01,190_01
1200,402,154_01,193_01
1200,402,154_01,194_01
1200,402,155_01,193_01
1200,402,155_01,194_01
1200,402,156_01,193_01
1200,402,156_01,194_01
1200,402,157_01,193_01
1200,402,157_01,194_01
1200,402,158_01,195_01
1200,402,158_01,196_01
1200,402,158_01,197_01
1200,402,160_01,1_01
1200,402,160_01,1_02
1200,402,160_01,199_01
1200,402,160_01,199_02
1200,402,160_01,2_01
1200,402,160_01,200_01
1200,402,160_01,200_02
1200,402,160_01,201_01
1200,402,160_01,3_01
1200,402,160_01,4_01
1200,402,160_01,5_01
1200,402,160_01,6_01
1200,402,160_01,7_01
1200,402,162_01,203_01
1200,402,162_01,204_01
1210,40,10_02,162_02
1210,40,11_02,162_02
1210,40,191_02,150_02
1210,40,192_02,150_02
1210,40,193_02,151_02
1210,40,193_02,152_02
1210,40,193_02,153_02
1210,40,194_02,151_02
1210,40,194_02,152_02
1210,40,194_02,153_02
1210,40,198_02,159_02
1210,40,9_02,162_02
1210,402,150_01,191_01
1210,402,150_01,192_01
1210,402,151_01,193_01
1210,402,151_01,194_01
1210,402,152_01,193_01
1210,402,152_01,194_01
1210,402,153_01,193_01
1210,402,153_01,194_01
1210,402,159_01,198_01
1210,402,162_01,10_01
1210,402,162_01,11_01
1210,402,162_01,9_03
1220,40,1_01,159_02
1220,40,1_02,159_02
1220,40,118_01,160_02
1220,40,119_01,160_02
1220,40,120_01,160_02
1220,40,181_04,138_01
1220,40,181_04,139_02
1220,40,186_02,138_01
1220,40,186_02,139_02
1220,40,187_02,138_01
1220,40,187_02,139_02
1220,40,191_02,147_02
1220,40,191_02,148_01
1220,40,191_02,149_02
1220,40,192_02,147_02
1220,40,192_02,148_01
1220,40,192_02,149_02
1220,40,195_02,154_02
1220,40,195_02,155_02
1220,40,195_02,156_01
1220,40,195_02,157_02
1220,40,196_02,154_02
1220,40,196_02,155_02
1220,40,196_02,156_01
1220,40,196_02,157_02
1220,40,197_02,154_02
1220,40,197_02,155_02
1220,40,197_02,156_01
1220,40,197_02,157_02
1220,40,199_01,159_02
1220,40,199_02,159_02
1220,40,2_02,159_02
1220,40,200_01,159_02
1220,40,200_02,159_02
1220,40,201_01,159_02
1220,40,230_02,138_01
1220,40,230_02,139_02
1220,40,231_01,159_02
1220,40,3_02,159_02
1220,40,338_01,138_01
1220,40,338_01,139_02
1220,40,4_02,159_02
1220,40,5_02,159_02
1220,40,6_02,159_02
1220,40,7_02,159_02
1220,402,138_01,181_03
1220,402,138_01,186_01
1220,402,138_01,187_01
1220,402,138_01,230_01
1220,402,138_01,338_02
1220,402,139_01,181_03
1220,402,139_01,186_01
1220,402,139_01,187_01
1220,402,139_01,230_01
1220,402,139_01,338_02
1220,402,147_01,191_01
1220,402,147_01,192_01
1220,402,148_01,191_01
1220,402,148_01,192_01
1220,402,149_01,191_01
1220,402,149_01,192_01
1220,402,154_01,195_01
1220,402,154_01,196_01
1220,402,154_01,197_01
1220,402,155_01,195_01
1220,402,155_01,196_01
1220,402,155_01,197_01
1220,402,156_01,195_01
1220,402,156_01,196_01
1220,402,156_01,197_01
1220,402,157_01,195_01
1220,402,157_01,196_01
1220,402,157_01,197_01
1220,402,159_01,1_01
1220,402,159_01,1_02
1220,402,159_01,199_01
1220,402,159_01,199_02
1220,402,159_01,2_01
1220,402,159_01,200_01
1220,402,159_01,200_02
1220,402,159_01,201_01
1220,402,159_01,3_01
1220,402,159_01,4_01
1220,402,159_01,5_01
1220,402,159_01,6_01
1220,402,159_01,7_01
1220,402,160_01,118_02
1220,402,160_01,119_02
1220,402,160_01,120_02
1230,40,12_02,162_02
1230,40,12_02,163_02
1230,40,198_02,158_02
1230,40,202_02,161_01
1230,402,158_01,198_01
1230,402,161_01,202_01
1230,402,162_01,12_03
1230,402,163_02,12_03
1250,40,1_01,158_02
1250,40,1_02,158_02
1250,40,118_01,159_02
1250,40,119_01,159_02
1250,40,120_01,159_02
1250,40,191_02,140_02
1250,40,191_02,141_02
1250,40,191_02,142_02
