service_id,date,exception_type
平日（冬）,20220427,2
平日（冬）,20220428,2
平日（冬）,20220429,2
平日（冬）,20220430,2
平日（冬）,20220501,2
平日（冬）,20220502,2
平日（冬）,20220503,2
平日（冬）,20220504,2
平日（冬）,20220505,2
平日（冬）,20220506,2
平日（冬）,20220507,2
平日（冬）,20220508,2
平日（冬）,20220509,2
平日（冬）,20220510,2
平日（冬）,20220511,2
平日（冬）,20220512,2
平日（冬）,20220513,2
平日（冬）,20220514,2
平日（冬）,20220515,2
平日（冬）,20220516,2
平日（冬）,20220517,2
平日（冬）,20220518,2
平日（冬）,20220519,2
平日（冬）,20220520,2
平日（冬）,20220521,2
平日（冬）,20220522,2
平日（冬）,20220523,2
平日（冬）,20220524,2
平日（冬）,20220525,2
平日（冬）,20220526,2
平日（冬）,20220527,2
平日（冬）,20220528,2
平日（冬）,20220529,2
平日（冬）,20220530,2
平日（冬）,20220531,2
平日（冬）,20220601,2
平日（冬）,20220602,2
平日（冬）,20220603,2
平日（冬）,20220604,2
平日（冬）,20220605,2
平日（冬）,20220606,2
平日（冬）,20220607,2
平日（冬）,20220608,2
平日（冬）,20220609,2
平日（冬）,20220610,2
平日（冬）,20220611,2
平日（冬）,20220612,2
平日（冬）,20220613,2
平日（冬）,20220614,2
平日（冬）,20220615,2
平日（冬）,20220616,2
平日（冬）,20220617,2
平日（冬）,20220618,2
平日（冬）,20220619,2
平日（冬）,20220620,2
平日（冬）,20220621,2
平日（冬）,20220622,2
平日（冬）,20220623,2
平日（冬）,20220624,2
平日（冬）,20220625,2
平日（冬）,20220626,2
平日（冬）,20220627,2
平日（冬）,20220628,2
平日（冬）,20220629,2
平日（冬）,20220630,2
平日（冬）,20220701,2
平日（冬）,20220702,2
平日（冬）,20220703,2
平日（冬）,20220704,2
平日（冬）,20220705,2
平日（冬）,20220706,2
平日（冬）,20220707,2
平日（冬）,20220708,2
平日（冬）,20220709,2
平日（冬）,20220710,2
平日（冬）,20220711,2
平日（冬）,20220712,2
平日（冬）,20220713,2
平日（冬）,20220714,2
平日（冬）,20220715,2
平日（冬）,20220716,2
平日（冬）,20220717,2
平日（冬）,20220718,2
平日（冬）,20220719,2
平日（冬）,20220720,2
平日（冬）,20220721,2
平日（冬）,20220722,2
平日（冬）,20220723,2
平日（冬）,20220724,2
平日（冬）,20220725,2
平日（冬）,20220726,2
平日（冬）,20220727,2
平日（冬）,20220728,2
平日（冬）,20220729,2
平日（冬）,20220730,2
平日（冬）,20220731,2
平日（冬）,20220801,2
平日（冬）,20220802,2
平日（冬）,20220803,2
平日（冬）,20220804,2
平日（冬）,20220805,2
平日（冬）,20220806,2
平日（冬）,20220807,2
平日（冬）,20220808,2
平日（冬）,20220809,2
平日（冬）,20220810,2
平日（冬）,20220811,2
平日（冬）,20220812,2
平日（冬）,20220813,2
平日（冬）,20220814,2
平日（冬）,20220815,2
平日（冬）,20220816,2
平日（冬）,20220817,2
平日（冬）,20220818,2
平日（冬）,20220819,2
平日（冬）,20220820,2
平日（冬）,20220821,2
平日（冬）,20220822,2
平日（冬）,20220823,2
平日（冬）,20220824,2
平日（冬）,20220825,2
平日（冬）,20220826,2
平日（冬）,20220827,2
平日（冬）,20220828,2
平日（冬）,20220829,2
平日（冬）,20220830,2
平日（冬）,20220831,2
平日（冬）,20220901,2
平日（冬）,20220902,2
平日（冬）,20220903,2
平日（冬）,20220904,2
平日（冬）,20220905,2
平日（冬）,20220906,2
平日（冬）,20220907,2
平日（冬）,20220908,2
平日（冬）,20220909,2
平日（冬）,20220910,2
平日（冬）,20220911,2
平日（冬）,20220912,2
平日（冬）,20220913,2
平日（冬）,20220914,2
平日（冬）,20220915,2
平日（冬）,20220916,2
平日（冬）,20220917,2
平日（冬）,20220918,2
平日（冬）,20220919,2
平日（冬）,20220920,2
平日（冬）,20220921,2
平日（冬）,20220922,2
平日（冬）,20220923,2
平日（冬）,20220924,2
平日（冬）,20220925,2
平日（冬）,20220926,2
平日（冬）,20220927,2
平日（冬）,20220928,2
平日（冬）,20220929,2
平日（冬）,20220930,2
平日（冬）,20221001,2
平日（冬）,20221002,2
平日（冬）,20221003,2
平日（冬）,20221004,2
平日（冬）,20221005,2
平日（冬）,20221006,2
平日（冬）,20221007,2
平日（冬）,20221008,2
平日（冬）,20221009,2
平日（冬）,20221010,2
平日（冬）,20221011,2
平日（冬）,20221012,2
平日（冬）,20221013,2
平日（冬）,20221014,2
平日（冬）,20221015,2
平日（冬）,20221016,2
平日（冬）,20221017,2
平日（冬）,20221018,2
平日（冬）,20221019,2
平日（冬）,20221020,2
平日（冬）,20221021,2
平日（冬）,20221022,2
平日（冬）,20221023,2
平日（冬）,20221024,2
平日（冬）,20221025,2
平日（冬）,20221026,2
平日（冬）,20221027,2
平日（冬）,20221028,2
平日（冬）,20221029,2
平日（冬）,20221030,2
平日（冬）,20221031,2
平日（冬）,20221101,2
平日（冬）,20221102,2
平日（冬）,20221103,2
平日（冬）,20221104,2
平日（冬）,20221105,2
平日（冬）,20221106,2
平日（冬）,20221107,2
平日（冬）,20221108,2
平日（冬）,20221109,2
平日（冬）,20221110,2
平日（冬）,20221111,2
平日（冬）,20221112,2
平日（冬）,20221113,2
平日（冬）,20221114,2
平日（冬）,20221115,2
平日（冬）,20221116,2
平日土,20211123,2
平日土,20211231,2
平日土,20220101,2
平日土,20220102,2
平日土,20220103,2
平日土,20220110,2
平日土,20220211,2
平日土,20220223,2
平日土,20220321,2
平日土,20220429,2
平日土,20220503,2
平日土,20220504,2
平日土,20220505,2
平日土,20220718,2
平日土,20220811,2
平日土,20220919,2
平日土,20220923,2
平日土,20221010,2
平日土,20221103,2
